Column,AET,AST,Date,House,ISSID,Name Committee,OST,PMG Name,alt,attendance,chairperson,first_name,party_affiliation,province,surname,title
133,13:00:00,10:00:00,2014-07-16 00:00:00,NCOP,A0061,Select Committee on Education and Recreation,10:00:00,Steph,N,P,False,Thandi Gloria,DA,Western Cape,Mpambo-Sibhukwana,Ms
134,12:45:00,10:00:00,2014-07-16 00:00:00,,A0062,Standing Committee on Finance,10:00:00,Themba,Y,A,False,Steven Nicholas,ACDP,,Swart,Mr
136,11:36:00,10:01:00,2014-07-22 00:00:00,NCOP,A0064,Select Committee on Appropriations,10:00:00,Camila,Y,A,False,Younus Cassim,EFF,Mpumalanga,Vawda,Dr
137,13:45:00,10:07:00,2014-07-22 00:00:00,NCOP,A0065,Select Committee on Economic Development,10:00:00,Amanda,N,P,False,Elizabeth Christina,DA,Eastern Cape,Van Lingen,Ms
138,11:30:00,10:00:00,2014-07-22 00:00:00,NCOP,A0066,Select Committee on Social Services,10:00:00,Johanna,N,AP,False,Leigh-anne,EFF,Gauteng,Mathys,Ms
139,12:47:00,11:07:00,2014-07-22 00:00:00,NCOP,A0067,Select Committee on Land and Mineral Resources,10:00:00,Monique,N,P,False,Bridget Staff,DA,Gauteng,Masango,Ms
141,13:00:00,10:20:00,2014-07-23 00:00:00,NCOP,A0069,Select Committee on Communications and Public Enterprises,10:00:00,Shingirai,N,P,False,Bridget Staff,DA,Gauteng,Masango,Ms
142,12:32:00,10:09:00,2014-07-23 00:00:00,NCOP,A0070,Select Committee on Trade and International Relations,10:00:00,Camila,N,P,False,Elizabeth Christina,DA,Eastern Cape,Van Lingen,Ms
143,13:05:00,10:05:00,2014-07-23 00:00:00,NCOP,A0071,Select Committee on Security and Justice,10:00:00,Tsanga,N,P,False,Jacques Warren William,DA,Gauteng,Julius,Mr
144,12:20:00,10:00:00,2014-07-23 00:00:00,NCOP,A0072,Select Committee on Finance,10:00:00,Nkululeko,N,A,False,Vusiwana Emmanuel,EFF,Limpopo,Mtileni,Mr
145,09:40:00,09:00:00,2014-07-25 00:00:00,NCOP,A0073,Select Committee on Education and Recreation,09:00:00,Ismail,N,P,False,Thandi Gloria,DA,Western Cape,Mpambo-Sibhukwana,Mrs
146,11:58:00,10:00:00,2014-07-29 00:00:00,NCOP,A0074,Select Committee on Land and Mineral Resources,10:00:00,Nxowana,N,P,False,Bridget Staff,DA,Gauteng,Masango,Ms
147,11:23:00,09:10:00,2014-07-29 00:00:00,,A0075,Portfolio Committee on Home Affairs,09:00:00,Estelle,N,A,False,Nhlanhlakayise Moses,NFP,,Khubisa,Mr
148,14:00:00,09:00:00,2014-07-29 00:00:00,,A0076,"Portfolio Committee on Agriculture, Forestry and Fisheries",09:00:00,Natalie,N,P,False,Lulama Maxwell,AIC,,Ntshayisa,Mr
149,12:14:00,09:00:00,2014-07-29 00:00:00,,A0077,Portfolio Committee on Justice and Correctional Services,09:00:00,Mpho,N,P,False,Steven Nicholas,ACDP,,Swart,Mr
150,13:25:00,09:35:00,2014-07-29 00:00:00,,A0078,Portfolio Committee on Public Works,09:30:00,Jaquiline,Y,P,False,Steven Mahlubanzima,AIC,,Jafta,Mr
151,12:52:00,09:30:00,2014-07-29 00:00:00,,A0079,Portfolio Committee on Sports and Recreation,09:30:00,Phumlani,N,P,False,Lulama Maxwell,AIC,,Ntshayisa,Mr
152,12:00:00,09:45:00,2014-07-29 00:00:00,,A0080,Portfolio Committee on Transport,09:45:00,Nkululeko,N,A,False,Deidre,COPE,,Carter,Ms
153,11:45:00,09:45:00,2014-07-29 00:00:00,,A0081,Portfolio Committee on Environmental Affairs,09:30:00,Chuma,N,P,False,John Andile,EFF,,Mngxitama,Mr
154,12:45:00,09:30:00,2014-07-29 00:00:00,,A0082,Portfolio Committee on Economic Development,09:30:00,Tolulope,N,P,False,Sibongile Judith,IFP,,Nkomo,Ms
155,12:45:00,09:30:00,2014-07-29 00:00:00,,A0083,Portfolio Committee on Small Business Development,09:30:00,Tolulope,Y,P,False,Sibongile Judith,IFP,,Nkomo,Ms
156,10:00:00,09:35:00,2014-07-29 00:00:00,,A0084,Portfolio Committee on Communications,09:30:00,Shirley,Y,A,False,Liezl Linda,IFP,,Van Der Merwe,Ms
157,13:00:00,10:12:00,2014-07-29 00:00:00,,A00085,Portfolio Committee on Energy,10:00:00,Amanda,N,P,False,Michael Malisa,AGANG,,Tshishonga,Mr
158,13:00:00,10:12:00,2014-07-29 00:00:00,,A00086,Select Committee on Communications and Public Enterprises,10:00:00,Amanda,N,A,False,Nqabayomzi Lawrence Saziso,UDM,,Kwankwa,Mr
159,13:20:00,10:35:00,2014-07-29 00:00:00,,A00087,Porrfolio Committee on Women in the Presidency,10:00:00,Megan,Y,P,False,Cheryllyn,ACDP,,Dudley,Ms
160,12:33:00,10:05:00,2014-07-29 00:00:00,,A00088,Portfolio Committee on Trade and Industry,10:00:00,Monique,N,A,False,Mario Gaspare,IFP,,Oriani-Ambrosini,Dr
161,13:10:00,10:10:00,2014-07-29 00:00:00,,A00089,Standing Committee on Finance,10:00:00,Naledi,Y,A,False,Steven Nicholas,ACDP,,Swart,Mr
162,12:39:00,10:05:00,2014-07-29 00:00:00,,A00090,Portfolio Committee on Human Settlements,10:30:00,Inga,N,P,False,Maliyakhe Lymon,NFP,,Shelembe,Mr
163,12:00:00,10:10:00,2014-07-29 00:00:00,,A00091,Portfolio Committee on Co-operative Governance and Traditional Affairs,10:00:00,Shingarai,N,P,False,Nhlanhlakayise Moses,NFP,,Khubisa,Mr
164,13:00:00,09:36:00,2014-07-29 00:00:00,,A00092,Portfolio Committee on Basic Education,09:30:00,Callixte,N,AP,False,Cynthia Nocollege,UDM,,Majeke,Ms
165,12:35:00,10:14:00,2014-07-29 00:00:00,NCOP,A00093,Select Committee on Economic Development,10:00:00,Matie,N,P,False,Elizabeth Christina,DA,Eastern Cape,Van Lingen,Mr
166,11:40:00,10:00:00,2014-07-29 00:00:00,NCOP,A00094,Select Committee on Appropriations,10:00:00,Dirk,Y,AP,False,Younus Cassim,EFF,Mpumalanga,Vawda,Dr
167,11:58:00,10:10:00,2014-07-29 00:00:00,NCOP,A00095,Select Committee on Land and Mineral Resources,10:00:00,Mzandile,N,P,False,Bridget Staff,DA,Gauteng,Masango,Ms
169,12:13:00,09:10:00,2014-07-30 00:00:00,,A00097,Portfolio Committee on Police,09:00:00,Eva,Y,A,False,Ahmed Munzoor,NFP,,Shaik Emam,Mr
170,14:00:00,09:15:00,2014-07-30 00:00:00,,A00098,Portfolio Committee on International Relations and Co-operation,09:00:00,Ismail,N,P,False,Cheryllyn,IFP,,Dudley,Ms
171,18:00:00,14:30:00,2014-07-30 00:00:00,,A00099,Portfolio Committee on International Relations and Co-operation,,Tsanga,N,A,False,Cheryllyn,IFP,,Dudley,Ms
174,12:20:00,09:35:00,2014-07-30 00:00:00,,A00102,Portfolio Committee on Labour,09:30:00,Sharon,N,A,False,Molapi Andries,AGANG,,Plouamma,Mr
175,15:31:00,09:30:00,2014-07-30 00:00:00,,A00103,Portfolio Committee on Health,09:30:00,Olusula,N,A,False,Ahmed Munzoor,NFP,,Shaik Emam,Mr
176,12:20:00,10:04:00,2014-07-30 00:00:00,,A00104,Portfolio Committee on Water and Sanitation Affairs,09:30:00,Monique,Y,A,False,Narend,IFP,,Singh,Mr
177,13:30:00,09:30:00,2014-07-30 00:00:00,,A00105,Standing Committee on Finance,09:30:00,Daniel,N,P,False,Steven Nicholas,ACDP,,Swart,Mr
178,12:45:00,09:00:00,2014-07-30 00:00:00,NCOP,A00106,Select Committee on Finance,09:00:00,Dirk,N,P,False,Vusiwana Emmanuel,EFF,Limpopo,Mtileni,Mr
179,15:40:00,13:30:00,2014-07-30 00:00:00,NCOP,A00107,Select Committee on Finance,13:30:00,Inga,N,P,False,Vusiwana Emmanuel,EFF,Limpopo,Mtileni,Mr
180,09:50:00,09:00:00,2014-07-30 00:00:00,NCOP,A00108,Select Committee on Co-operative Governance and Traditional Affairs,09:00:00,Amdanda,N,P,False,George,DA,Free State,Michalakis,Mr
181,12:14:00,10:00:00,2014-07-30 00:00:00,NCOP,A00109,Select Committee on Communications and Public Enterprises,10:00:00,Mzandile,N,P,False,Bridget Staff,DA,Gauteng,Masango,Ms
182,10:10:00,10:00:00,2014-07-30 00:00:00,NCOP,A00110,Select Committee on Trade and International Relations,10:00:00,Megan,N,P,False,Willem Frederik,DA,Northern Cape,Faber,Mr
183,13:30:00,10:30:00,2014-07-30 00:00:00,NCOP,A00111,Select Committee on Security and Justice,10:00:00,Shingirai,N,A,False,Jacques Warren William,DA,Gauteng,Julius,Mr
184,12:50:00,09:30:00,2014-07-31 00:00:00,,A00112,Portfolio Committee on Trade and Industry,09:00:00,Tsanga,N,AP,False,Mario Gaspare,IFP,,Oriani-Ambrosini,Dr
186,14:15:00,14:00:00,2014-07-31 00:00:00,,A00114,Portfolio Committee on Labour,14:00:00,Mzandile,N,A,False,Mangaqa Albert,IFP,,Mncwango,Mr
188,12:35:00,08:30:00,2014-08-01 00:00:00,,A00116,Portfolio Committee on Trade and Industry,08:30:00,Tsanga,N,AP,False,Mario Gaspare,IFP,,Oriani-Ambrosini,Mr
189,12:30:00,09:00:00,2014-08-01 00:00:00,,A00117,Portfolio Committee on Tourism,09:00:00,Ismail,N,DE,False,Jan Adriaan,IFP,,Esterhuizen,Mr
191,12:50:00,09:00:00,2014-08-19 00:00:00,,A00119,Standing Committee on Public Accounts,09:00:00,Tolulope,Y,A,False,Seropane Senyane Alton,PAC,,Mphethi,Mr
192,13:00:00,09:30:00,2014-08-19 00:00:00,,A00120,Portfolio Committee on Communications,09:30:00,Callixte,Y,A,False,Liezl Linda,IFP,,Van Der Merwe,Ms
193,12:50:00,09:30:00,2014-08-19 00:00:00,,A00121,Portfolio Committee on Basic Education,09:30:00,Stephanie,N,P,False,Cynthia Nocollege,UDM,,Majeke,Ms
194,13:45:00,09:40:00,2014-08-19 00:00:00,,A00122,Porrfolio Committee on Women in the Presidency,09:30:00,Tsanga,Y,P,False,Cheryllyn,ACDP,,Dudley,Ms
195,13:45:00,09:40:00,2014-08-19 00:00:00,,A00123,Portfolio Committee on Justice and Correctional Services,09:30:00,Tsanga,N,A,False,Khanyisile,EFF,,Litchfield-Tshabalala,Ms
196,14:02:00,09:41:00,2014-08-19 00:00:00,,A00124,Portfolio Committee on Environmental Affairs,09:30:00,Monique,N,P,False,John Andile,EFF,,Mngxitama,Mr
197,11:43:00,09:35:00,2014-08-19 00:00:00,,A00125,Portfolio Committee on Public Works,09:30:00,Verne,Y,P,False,Steven Mahlubanzima,AIC,,Jafta,Mr
198,12:55:00,09:40:00,2014-08-19 00:00:00,,A00126,Portfolio Committee on Transport,09:30:00,Nkululeko,N,P,False,Deidre,COPE,,Carter,Ms
199,13:00:00,09:30:00,2014-08-19 00:00:00,,A00127,Portfolio Committee on Home Affairs,09:30:00,Mzandile,N,A,False,Nhlanhlakayise Moses,NFP,,Khubisa,Mr
200,10:30:00,09:57:00,2014-08-19 00:00:00,,A00128,Portfolio Committee on Economic Development,09:30:00,Johanna,N,A,False,Sibongile Judith,IFP,,Nkomo,Ms
201,13:55:00,09:30:00,2014-08-19 00:00:00,,A00129,Portfolio Committee on Sports and Recreation,09:30:00,Phumlani,N,P,False,Lulama Maxwell,AIC,,Ntshayisa,Mr
202,12:30:00,10:00:00,2014-08-19 00:00:00,,A00130,Portfolio Committee on Co-operative Governance and Traditional Affairs,10:00:00,Dirk,N,P,False,Nhlanhlakayise Moses,NFP,,Khubisa,Mr
203,13:10:00,10:00:00,2014-08-19 00:00:00,,A00131,Standing Committee on Finance,10:00:00,Yunus,Y,A,False,Steven Nicholas,ACDP,,Swart,Mr
204,13:45:00,10:06:00,2014-08-19 00:00:00,,A00132,Portfolio Committee on Trade and Industry,10:00:00,Megan,Y,AP,False,Nqabayomzi Lawrence Saziso,UDM,,Kwankwa,Mr
206,12:56:00,11:05:00,2014-08-19 00:00:00,,A00134,Portfolio Committee on Human Settlements,11:00:00,Inga,N,P,False,Maliyakhe Lymon,NFP,,Shelembe,Mr
207,12:14:00,08:25:00,2014-08-22 00:00:00,,A00135,Portfolio Committee on Trade and Industry,08:00:00,Themba,Y,A,False,Mosiuoa Gerard Patrick,COPE,,Lekota,Mr
210,,09:10:00,2014-08-22 00:00:00,,A00138,Portfolio Committee on Justice and Correctional Services,09:00:00,Tsanga,N,A,False,Khanyisile,EFF,,Litchfield-Tshabalala,Ms
211,11:50:00,09:04:00,2014-08-22 00:00:00,NCOP,A00139,Select Committee on Finance,09:00:00,Nkululeko,N,A,False,Vusiwana Emmanuel,EFF,Limpopo,Mtileni,Mr
212,13:31:00,10:10:00,2014-08-26 00:00:00,,A00140,"Portfolio Committee on Agriculture, Forestry and Fisheries",09:00:00,Olusula,N,A,False,Lulama Maxwell,AIC,,Ntshayisa,Mr
213,12:30:00,09:15:00,2014-08-26 00:00:00,,A00141,Standing Committee on Public Accounts,09:00:00,Mena,Y,P,False,Seropane Senyane Alton,PAC,,Mphethi,Mr
214,13:45:00,09:45:00,2014-08-26 00:00:00,,A00142,Portfolio Committee on Trade and Industry,09:30:00,Naledi,Y,P,False,Mosiuoa Gerard Patrick,COPE,,Lekota,Mr
215,12:56:00,09:45:00,2014-08-26 00:00:00,Joint,A00143,Portfolio Committee on Co-operative Governance and Traditional Affairs,09:30:00,Sharon,N,A,False,Nhlanhlakayise Moses,NFP,,Khubisa,Mr
217,11:18:00,09:44:00,2014-08-26 00:00:00,,A00145,Portfolio Committee on Communications,09:30:00,Megan,Y,A,False,Liezl Linda,IFP,,Van Der Merwe,Ms
218,13:30:00,09:35:00,2014-08-26 00:00:00,,A00146,Portfolio Committee on Basic Education,09:30:00,Sivuyile,N,P,False,Cynthia Nocollege,UDM,,Majeke,Ms
219,12:45:00,09:35:00,2014-08-26 00:00:00,,A00147,Portfolio Committee on Public Works,09:30:00,Matie,Y,P,False,Steven Mahlubanzima,AIC,,Jafta,Mr
220,12:47:00,09:35:00,2014-08-26 00:00:00,,A00148,Portfolio Committee on Transport,09:30:00,Nkululeko,N,L,False,Deidre,COPE,,Carter,Ms
221,11:45:00,09:48:00,2014-08-26 00:00:00,,A00149,Portfolio Committee on Home Affairs,09:30:00,Tiffany,N,A,False,Nhlanhlakayise Moses,NFP,,Khubisa,Mr
222,13:00:00,09:33:00,2014-08-26 00:00:00,,A00150,Portfolio Committee on Economic Development,09:30:00,Daniel,N,A,False,Sibongile Judith,IFP,,Nkomo,Mr
223,12:46:00,09:40:00,2014-08-26 00:00:00,,A00151,Portfolio Committee on Sports and Recreation,09:30:00,Phumlani,N,P,False,Lulama Maxwell,AIC,,Ntshayisa,Mr
224,12:00:00,09:40:00,2014-08-27 00:00:00,,A00152,Portfolio Committee on Environmental Affairs,09:30:00,Monique,N,A,False,Bantubonke Harrington,UDM,,Holomisa,Dr
225,13:00:00,10:15:00,2014-08-28 00:00:00,,A00153,Portfolio Committee on Justice and Correctional Services,10:00:00,Tsanga,N,A,False,Khanyisile,EFF,,Litchfield-Tshabalala,Ms
226,12:50:00,10:20:00,2014-08-29 00:00:00,,A00154,Portfolio Committee on Energy,10:00:00,Amanda,Y,A,False,Michael Malisa,AGANG,,Tshishonga,Mr
227,13:00:00,10:05:00,2014-08-30 00:00:00,,A00155,Standing Committee on Finance,10:00:00,Yunus,N,A,False,Sibongile Judith,IFP,,Nkomo,Ms
229,12:11:00,11:03:00,2014-09-01 00:00:00,,A00157,Portfolio Committee on Human Settlements,11:00:00,Inga,Y,A,False,Cynthia Nocollege,UDM,,Majeke,Ms
230,11:38:00,11:00:00,2014-08-26 00:00:00,NCOP,A00158,Select Committee on Social Services,11:00:00,Callixte,N,P,False,Leigh-anne,EFF,Gauteng,Mathys,Ms
231,12:45:00,11:00:00,2014-08-26 00:00:00,NCOP,A00159,Select Committee on Land and Mineral Resources,11:00:00,Ismail,N,A,False,Bridget Staff,DA,Gauteng,Masango,Ms
232,13:03:00,11:03:00,2014-08-26 00:00:00,NCOP,A00160,Select Committee on Appropriations,11:00:00,Luvuyo,Y,A,False,Younus Cassim,EFF,Mpumalanga,Vawda,Dr
233,12:40:00,11:15:00,2014-08-26 00:00:00,NCOP,A00161,Select Committee on Economic Development,11:00:00,Mzandile,N,P,False,Elizabeth Christina,DA,Eastern Cape,Van Lingen,Ms
235,13:30:00,09:30:00,2014-08-27 00:00:00,,A00163,Portfolio Committee on Trade and Industry,08:30:00,Callixte,N,A,False,Mosiuoa Gerard Patrick,COPE,,Lekota,Mr
236,10:47:00,09:33:00,2014-08-27 00:00:00,,A00164,Standing Committee on Public Accounts,09:00:00,Verne,Y,A,False,Seropane Senyane Alton,PAC,,Mphethi,Mr
237,12:57:00,09:30:00,2014-08-27 00:00:00,,A00165,Portfolio Committee on Rural Development and Land Reform,09:30:00,Tolulope,Y,A,False,Alfred Mkhipheni,IFP,,Mpontshane,Mr
238,15:45:00,09:06:00,2014-08-27 00:00:00,,A00166,Portfolio Committee on Higher Education and Training,09:30:00,Sandile,N,AP,False,Alfred Mkhipheni,IFP,,Mpontshane,Mr
240,11:45:00,09:30:00,2014-08-27 00:00:00,,A00168,Portfolio Committee on Health,09:30:00,Shirley,N,P,False,Steven Mahlubanzima,AIC,,Jafta,Mr
241,11:27:00,09:00:00,2014-08-27 00:00:00,,A00169,Portfolio Committee on Justice and Correctional Services,09:00:00,Tsanga,N,A,False,Khanyisile,EFF,,Litchfield-Tshabalala,Ms
242,13:05:00,10:23:00,2014-08-27 00:00:00,,A00170,Portfolio Committee on Water and Sanitation Affairs,10:00:00,Monique,N,AP,False,Alfred Mkhipheni,IFP,,Mpontshane,Mr
243,11:26:00,10:15:00,2014-08-27 00:00:00,,A00171,Portfolio Committee on Defence and Military Veterans,10:00:00,Tiffany,N,A,False,Sibusiso Christopher,NFP,,Mncwabe,Mr
245,13:00:00,10:00:00,2014-08-27 00:00:00,,A00173,Standing Committee on Finance,10:00:00,Yunus,N,A,False,Sibongile Judith,IFP,,Nkomo,Ms
246,12:10:00,09:50:00,2014-08-27 00:00:00,,A00174,Portfolio Committee on Small Business Development,09:30:00,Sivuyile,Y,A,False,Sibongile Judith,IFP,,Nkomo,Ms
247,11:45:00,10:09:00,2014-08-27 00:00:00,NCOP,A00175,Select Committee on Finance,10:00:00,Madekutsikwa,N,P,False,Vusiwana Emmanuel,DA,Limpopo,Mtileni,Mr
248,12:00:00,10:00:00,2014-08-27 00:00:00,NCOP,A00176,Select Committee on Education and Recreation,10:00:00,Mwewa,N,P,False,Thandi Gloria,DA,Western Cape,Mpambo-Sibhukwana,Ms
249,11:35:00,10:15:00,2014-08-27 00:00:00,NCOP,A00177,Select Committee on Communications and Public Enterprises,10:00:00,Sithembiso,N,P,False,Bridget Staff,DA,Gauteng,Masango,Ms
250,12:17:00,10:15:00,2014-09-04 00:00:00,,A00178,Ad hoc Committee on Powers and Privileges  of Parlaiment,09:00:00,Susan,N,P,False,Annelie,DA,,Lotriet,Ms
251,12:17:00,10:15:00,2014-09-04 00:00:00,,A00179,Portfolio Committee on Labour,09:00:00,Shingarai,Y,A,False,Nhlanhlakayise Moses,NFP,,Khubisa,Mr
252,14:00:00,09:10:00,2014-09-05 00:00:00,,A00180,Portfolio Committee on Labour,09:00:00,Nkululeko,N,P,False,Molapi Andries,AGANG,,Plouamma,Mr
253,11:10:00,09:30:00,2014-09-05 00:00:00,,A00181,Portfolio Committee on Justice and Correctional Services,09:00:00,Tsanga,N,A,False,Khanyisile,EFF,,Litchfield-Tshabalala,Ms
257,10:49:00,10:00:00,2014-09-05 00:00:00,NCOP,A00185,Select Committee on Co-operative Governance and Traditional Affairs,10:00:00,Mzandile,N,P,False,George,DA,Free State,Michalakis,Mr
259,13:30:00,09:20:00,2014-09-09 00:00:00,,A00187,Portfolio Committee on Energy,09:00:00,Amanda,Y,A,False,Michael Malisa,AGANG,,Tshishonga,Mr
260,12:02:00,09:34:00,2014-09-09 00:00:00,,A00188,Portfolio Committee on Basic Education,09:30:00,Chelsea,N,P,False,Cynthia Nocollege,UDM,,Majeke,Ms
261,13:50:00,09:35:00,2014-09-09 00:00:00,,A00189,Portfolio Committee on Communications,09:30:00,Shingarai,Y,A,False,Liezl Linda,IFP,,Van Der Merwe,Ms
262,12:37:00,09:39:00,2014-09-09 00:00:00,,A00190,Portfolio Committee on Trade and Industry,09:30:00,Monique,Y,A,False,Mosiuoa Gerard Patrick,COPE,,Lekota,Mr
263,12:20:00,09:35:00,2014-09-09 00:00:00,,A00191,Portfolio Committee on Public Works,09:30:00,Kennedy,Y,AP,False,Steven Mahlubanzima,AIC,,Jafta,Mr
264,12:40:00,09:35:00,2014-09-09 00:00:00,,A00192,Portfolio Committee on Economic Development,09:30:00,Megan,N,,False,Sibongile Judith,IFP,,Nkomo,Ms
265,12:30:00,09:30:00,2014-09-09 00:00:00,,A00193,Portfolio Committee on Transport,09:30:00,Nkululeko,N,P,False,Deidre,COPE,,Carter,Ms
266,12:23:00,09:35:00,2014-09-09 00:00:00,,A00194,Portfolio Committee on Home Affairs,09:30:00,Ismail,N,A,False,Nhlanhlakayise Moses,NFP,,Khubisa,Mr
267,10:28:00,09:36:00,2014-09-09 00:00:00,,A00195,Portfolio Committee on Sports and Recreation,09:30:00,Phumlani,N,L,False,Lulama Maxwell,AIC,,Ntshayisa,Mr
268,12:29:00,09:31:00,2014-09-09 00:00:00,,A00196,Portfolio Committee on Human Settlements,09:30:00,Inga,N,P,False,Maliyakhe Lymon,NFP,,Shelembe,Mr
269,12:00:00,10:00:00,2014-09-09 00:00:00,,A00197,"Portfolio Committee on Agriculture, Forestry and Fisheries",10:00:00,Olusula,N,L,False,Lulama Maxwell,AIC,,Ntshayisa,Mr
270,11:45:00,10:05:00,2014-09-09 00:00:00,,A00198,Portfolio Committee on Justice and Correctional Services,10:00:00,Tsanga,N,P,False,Khanyisile,EFF,,Litchfield-Tshabalala,Ms
271,13:45:00,10:10:00,2014-09-09 00:00:00,,A00199,Porrfolio Committee on Women in the Presidency,10:00:00,Tinashe,Y,A,False,Cheryllyn,ACDP,,Dudley,Ms
272,14:14:00,10:00:00,2014-09-09 00:00:00,,A00200,Portfolio Committee on Co-operative Governance and Traditional Affairs,10:00:00,Dirk,N,P,False,Nhlanhlakayise Moses,NFP,,Khubisa,Mr
273,13:15:00,10:05:00,2014-09-09 00:00:00,,A00201,Standing Committee on Finance,10:00:00,Yunus,N,L,False,Sibongile Judith,IFP,,Nkomo,Ms
275,13:30:00,13:00:00,2014-09-09 00:00:00,,A00203,Ad Hoc Committee Nkandla,13:00:00,Susan,N,P,False,Pieter Willem Adriaan,FF+,,Mulder,Mr
276,10:18:00,08:40:00,2014-09-10 00:00:00,,A00204,Portfolio Committee on Trade and Industry,08:30:00,Kavuro,Y,A,False,Mosiuoa Gerard Patrick,COPE,,Lekota,Mr
277,11:05:00,09:11:00,2014-09-10 00:00:00,,A00205,Portfolio Committee on Justice and Correctional Services,09:00:00,Tsanga,N,L,False,Khanyisile,EFF,,Litchfield-Tshabalala,Ms
279,13:10:00,09:00:00,2014-09-10 00:00:00,,A00207,Portfolio Committee on Police,09:00:00,Yunus,N,A,False,Petrus Johannes,FF+,,Groenewald,Mr
280,13:10:00,09:25:00,2014-09-10 00:00:00,,A00208,Portfolio Committee on Labour,09:00:00,Shingirai,N,A,False,Mangaqa Albert,IFP,,Mncwango,Mr
282,12:45:00,09:30:00,2014-09-10 00:00:00,,A00210,Portfolio Committee on Rural Development and Land Reform,09:30:00,Mzwandile,Y,A,False,Alfred Mkhipheni,IFP,,Mpontshane,Mr
283,13:07:00,10:01:00,2014-09-10 00:00:00,,A00211,Portfolio Committee on Public Services and Administration,09:30:00,Matii,N,A,False,Sibusiso Christopher,NFP,,Mncwabe,Mr
284,11:40:00,09:50:00,2014-09-10 00:00:00,,A00212,Portfolio Committee on Higher Education and Training,09:45:00,Sandile,N,A,False,Alfred Mkhipheni,IFP,,Mpontshane,Mr
286,14:14:00,09:35:00,2014-09-10 00:00:00,,A00214,Portfolio Committee on Small Business Development,09:30:00,Sivuyile,Y,P,False,Sibongile Judith,IFP,,Nkomo,Ms
287,12:20:00,09:30:00,2014-09-10 00:00:00,,A00215,Portfolio Committee on Public Enterprises,09:30:00,Naledi,N,DE,False,Narend,IFP,,Singh,Mr
288,13:00:00,10:11:00,2014-09-10 00:00:00,,A00216,Portfolio Committee on Social Development,10:00:00,Chelsea,N,A,False,Cheryllyn,ACDP,,Dudley,Ms
289,13:08:00,10:17:00,2014-09-10 00:00:00,,A00217,Portfolio Committee on Defence and Military Veterans,10:00:00,Laura,N,A,False,Sibusiso Christopher,NFP,,Mncwabe,Mr
290,12:40:00,10:00:00,2014-09-10 00:00:00,,A00218,Portfolio Committee on Water and Sanitation Affairs,10:00:00,Phumlani,N,P,False,Alfred Mkhipheni,IFP,,Mpontshane,Mr
291,13:00:00,10:00:00,2014-09-10 00:00:00,,A00219,Standing Committee on Finance,10:00:00,Andile,Y,A,False,Steven Nicholas,ACDP,,Swart,Mr
292,14:05:00,13:35:00,2014-09-11 00:00:00,,A00220,"Portfolio Committee on Agriculture, Forestry and Fisheries",13:30:00,Phumlani,N,A,False,Lulama Maxwell,AIC,,Ntshayisa,Mr
293,11:47:00,08:36:00,2014-09-12 00:00:00,,A00221,Portfolio Committee on Trade and Industry,08:30:00,Monique,Y,A,False,Mosiuoa Gerard Patrick,COPE,,Lekota,Mr
294,,09:00:00,2014-09-12 00:00:00,,A00222,Portfolio Committee on Justice and Correctional Services,09:00:00,Tsanga,N,A,False,Khanyisile,EFF,,Litchfield-Tshabalala,Ms
295,12:10:00,09:00:00,2014-09-12 00:00:00,,A00223,Portfolio Committee on Tourism,09:00:00,Ismail,N,P,False,Jan Adriaan,IFP,,Esterhuizen,Mr
296,13:45:00,09:00:00,2014-09-12 00:00:00,,A00224,Portfolio Committee on Basic Education,09:00:00,Nkululeko,N,A,False,Cynthia Nocollege,UDM,,Majeke,Ms
